epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,189.713,0.94677,0.9969,1,0.55965,0.00027151,0.00027151,0.00027151
